"extid","barcode"
"5017764200176","5017764200176"
"8018075040618","8018075040618"
"8018075040519","8018075040519"
"EH1742","5410316995351"
"EH1743","5018811000381"
"EH1744","5011044000609"
"5015282120723","5015282120723"
"EH1745","5018811000015"
"EH1746","4300227001856"
"EH1747","5016614110207"
"EH1748","5027632001118"
"5000101990502","5000101990502"
"5021778008192","5021778008192"
"8004905570837","8004905570837"
"EH1750","5000158064027"
"EH1751","50548545"
"EH1752","5010394996730"
"5099556011948","5099556011948"
"5000208080809","5000208080809"
"5000159446426","5000159446426"
"5000382019404","5000382019404"
"000382032588","5000382032588"
"5000382027256","5000382027256"
"5034660520016","5034660520016"
"5010102116177","5010102116177"
"5000393078056","5000393078056"
"EH1753","02379026871"
"EH1754","5020379026871"
"EH1755","5050083558221"
"EH1756","5060061270014"
"EH1757","7622300535148"
"079252314326","079252314326"
"5027632001019","5027632001019"
"5000382032755","000382032755"
"5000382030300","5000382030300"
"5000382031802","5000382031802"
"5000382032229","5000382032229"
"5000382016571","5000382016571"
"5000382029724","5000382029724"
"5000382029700","5000382029700"
"5015282122239","5015282122239"
"5000382032526","5000382032526"
"5000433016185","5000433016185"
"5011885010751","5011885010751"
"9300727550002","9300727550002"
"6985888458409","6985888458409"
"5024133009025","5024133009025"
"EH1758","7613033132810"
"EH1759","5000112520422"
"5000382031871","5000382031871"
"5010718153009","010718153009"
"5010718530213","5010718530213"
"5010718530312","5010718530312"
"EH1760","010511470204"
"5010511470204","5010511470204"
"8723400763185","8723400763185"
"8723400763192","8723400763192"
"EH1761","50226320"
"5017353504746","5017353504746"
"5020379033923","020379033923"
"5024583000016","5024583000016"
"5000178108008","5000178108008"
"5000178108022","000178108022"
"5000187124457","000187124457"
"5000178108305","5000178108305"
"5000168164526","5000168164526"
"8009916900147","009916900147"
"8001175000637","8001175000637"
"5010052106624","5010052106624"
"5000168164656","5000168164656"
"EH1762","5010052106617"
"EH1763","5010052106594"
"EH1764","5060079910056"
"EH1765","5060079911053"
"5000168163918","5000168163918"
"5035766042174","035766042174"
"4028491401089","4028491401089"
"EH1766","5010102111035"
"5000382029526","5000382029526"
"EH1767","5031390108606"
"5099873000243","5099873000243"
"5010677840019","5010677840019"
"5010677900010","5010677900010"
"5000112581881","5000112581881"
"5000382031895","5000382031895"
"5000382033530","5000382033530"
"8718114146195","8718114146195"
"5031390108620","5031390108620"
"3800020435564","3800020435564"
"5031390108613","031390108613"
"EH1768","5016002023409"
"EH1769","5010102115774"
"EH1770","5010102115781"
"EH1771","4002468142977"
"EH1772","4008460266482"
"EH1773","4001686521151"
"5000382030591","5000382030591"
"5000187124839","000187124839"
"5000433016246","5000433016246"
"5000112581041","5000112581041"
"4060800166074","4060800166074"
"5000237103623","5000237103623"
"5000237103647","5000237103647"
"8690504019602","8690504019602"
"8691484483001","8691484483001"
"EH1774","90490422"
"EH1775","90490415"
"5010438014413","5010438014413"
"5034660521860","5034660521860"
"5014749524371","5014749524371"
"5014749511555","5014749511555"
"3760163480114","3760163480114"
"3182520956825","3182520956825"
"3259353102009","3259353102009"
"3760084890429","3760084890429"
"3760025670141","3760025670141"
"3700067800229","3700067800229"
"3700067803220","3700067803220"
"3700067800717","3700067800717"
"3700067803145","3700067803145"
"3182520754124","3182520754124"
"3142920022605","3142920022605"
"8010471001897","8010471001897"
"3760025673944","3760025673944"
"029147318885","029147318885"
"3430560003147","3430560003147"
"060045581280","5060045581280"
"4902778913963","4902778913963"
"4902778913956","4902778913956"
"4902778913949","4902778913949"
"4902778913826","4902778913826"
"4902778913833","4902778913833"
"4902778913840","4902778913840"
"4015400021575","4015400021575"
"8008863027136","8008863027136"
"7790189000993","7790189000993"
"8033765183031","8033765183031"
"5410076364053","5410076364053"
"5410076364008","5410076364008"
"4015400363033","4015400363033"
"4015400363064","4015400363064"
"5000433016901","5000433016901"
"EH1776","-5000187125188"
"EH1777","5000187125188"
"87108040","87108040"
"EH1778","7622300614423"
"6010412106119","5010017106119"
"7804320384382","804320384382"
"EH1779","50043017366"
"EH1780","5000433017366"
"EH1781","5013635484102"
"EH1782","5000314007776"
"EH1783","5036905007146"
"5000433017212","5000433017212"
"5000168164380","5000168164380"
"EH1784","7613032810634"
"852832104896","3043700123812"
"EH1785","5020379033305"
"5010134008259","5010134008259"
"EH1786","010822990354"
"5020089070096","5020089070096"
"5020089070102","5020089070102"
"5000178108206","5000178108206"
"5000178108220","5000178108220"
"5011044000579","5011044000579"
"5000237104279","5000237104279"
"EH1787","5060077782006"
"5060116735048","5060116735048"
"7613033132001","7613033132001"
"5000433017304","000433017304"
"5000393015563","5000393015563"
"5000393015501","5000393015501"
"5000237105160","5000237105160"
"EH1788","5000112584745"
"EH1789","8722700800408"
"5050093307048","5050093307048"
"5050093307024","5050093307024"
"5011566017406","5011566017406"
"5000433017335","000433017335"
"5000112520415","5000112520415"
"5060077782075","5060077782075"
"EH1790","8714789415987"
"EH1791","5098715001622"
"EH1793","4060800166159"
"3163937184049","3163937184049"
"EH1794","5000433017243"
"4007988038885","4007988038885"
"EH1795","7613033183614"
"5031390108750","5031390108750"
"EH1796","8005890007292"
"EH1798","5010029213683"
"EH1799","5055352100118"
"EH1800","5055352100095"
"5000143306033","5000143306033"
"5000143236125","5000143236125"
"EH1801","5016614750175"
"EH1802","8008440215024"
"EH1803","5000347048340"
"EH1804","5029053533322"
"EH1806","072417134869"
"072417134883","72417134883"
"5000382032205","5000382032205"
"5000382032106","5000382032106"
"EH1808","5000394038097"
"5000382033578","5000382033578"
"5000382029984","5000382029984"
"5000382030065","5000382030065"
"5000382030041","5000382030041"
"5000382031901","5000382031901"
"5055352100064","5055352100064"
"5055352100088","5055352100088"
"8004800001719","8004800001719"
"8004800001726","8004800001726"
"5010035050845","5010035050845"
"5015282122468","5015282122468"
"5000108029588","5000108029588"
"EH1809","5000433016871"
"EH1810","8033765183048"
"5060221240611","5060221240611"
"5021973125564","5021973125564"
"5021973125663","5021973125663"
"EH1812","8000300264388"
"96019863","96019863"
"EH1813","7613033153716"
"5031390108651","5031390108651"
"3300261730928","3300261730928"
"3300261731314","3300261731314"
"3300261730959","3300261730959"
"3300261730942","3300261730942"
"3300261730935","3300261730935"
"3300261730966","3300261730966"
"5900535003727","5900535003727"
"EH1815","5000143308044"
"5000143244144","5000143244144"
"9770957623768","770957623768"
"5034660521839","5034660521839"
"5024133009018","5024133009018"
"EH1817","5031390108675"
"8018075040960","808050090"
"EH1818","5000433017939"
"5000393078230","5000393078230"
"5000393078261","5000393078261"
"EH1819","3086126610054"
"EH1820","5000393078322"
"EH1821","5030755000678"
"5020379022149","5020379022149"
"EH1822","4009900455299"
"EH1824","5035766042020"
"EH1825","5060077782044"
"5000143243291","5000143243291"
"5000159449083","5000159449083"
"5413149913868","5413149913868"
"EH1827","5010718114611"
"EH1828","5010718114710"
"EH1829","5010718114314"
"EH1830","5010718115519"
"5000393078148","5000393078353"
"4044551014198","4044551014198"
"5000433017816","5000433017816"
"5000433017908","5000433017908"
"7613033106750","7613033106750"
"8718114337210","8718114337210"
"5039164435415","5039164435415"
"4750021000065","4750021000065"
"8410065100713","8410065100713"
"5000393078292","5000393078292"
"EH1831","5900951020704"
"5010478111332","5010478111332"
"5010478510586","5010478510586"
"7613033198953","7613033198953"
"4015400388494","4015400388494"
"7322540432664","7322540432664"
"7622300614386","7622300614386"
"072417135248","072417135248"
"5000354403101","5000354403101"
"5000159449069","5000159449069"
"5000354201752","5000354201752"
"5000354403071","5000354403071"
"5000354403095","5000354403095"
"7613033377716","7613033377716"
"7613033378263","7613033378263"
"5010134008426","5010134008426"
"5010102115897","5010102115897"
"5020379004459","5020379004459"
"5034660522058","5034660522058"
"5000187124372","000187124372"
"7622300498139","7622300498139"
"7622300497996","7622300497996"
"7622300564681","7622300564681"
"5060122033152","5060122033152"
"3415586905026","3415586905026"
"3415586910020","3415586910020"
"3415581534153","3415581534153"
"3415581533156","415581533156"
"8018994104521","8018994104521"
"8033109070331","8033109070331"
"8008960687035","8008960687035"
"5000158101272","5000158101272"
"8719900519063","8719900519063"
"5410076219971","5410076219971"
"5410076220007","5410076220007"
"5020379031851","5020379031851"
"5020379032056","5020379032056"
"5020379027441","5020379027441"
"5020379028462","5020379028462"
"5020379027403","5020379027403"
"5015282122437","5015282122437"
"5010092093243","5010092093243"
"5000295141414","5000295141414"
"5020089018449","5020089018449"
"5020089018432","5020089018432"
"5000382033592","5000382033592"
"EH1833","5000347046223"
"857741002332","857741002332"
"5010228000374","5010228000374"
"5000149029042","5000149029042"
"5011003049229","5011003049229"
"5000433017847","5000433017847"
"5060184080293","5060184080293"
"8713621890029","8713621890029"
"9772045492157","772045492157"
"9770307017254","9770307017254"
"5000143243284","5000143243284"
"5000112581751","5000112581751"
"8712566125692","8712566125692"
"5060221240604","5060221240604"
"5000382032267","5000382032267"
"5015282122383","5015282122383"
"5035766381365","5035766381365"
"5000393078384","5000393078384"
"EH1373","75001896"
"8001435310018","8001435310018"
"EH1835","5060045581563"
"EH1836","5060045581600"
"8410162220000","8410162220000"
"EH1837","5021427903304"
"EH1838","5021427903311"
"EH1839","5021427903298"
"EH1840","9781858703886"
"5901041003119","5901041003119"
"3700067800045","3700067800045"
"5010548002959","5010548002959"
"5010017078720","5010017078720"
"5020628005039","5020628005039"
"4002103248262","4002103248262"
"8423590003398","8423590003398"
"8412075501269","8412075501269"
"8001079000276","8001079000276"
"3760193351125","3760193351125"
"3760193351118","3760193351118"
"8423590003381","8423590003381"
"5000433017274","5000433017274"
"5034660522171","5034660522171"
"5034660522041","5034660522041"
"5026418049962","026418049962"
"5010511471355","5010511471355"
"5027952005940","5027952005940"
"EH1841","4060800166302"
"EH1842","3068320103372"
"EH1843","5034709002305"
"5028270000549","5028270000549"
"5028270000372","5028270000372"
"5050083540080","5050083540080"
"5034660522287","5034660522287"
"5020379033619","5020379033619"
"5050083503917","5050083503917"
"5026331000101","5026331000101"
"EH1844","3183202101670"
"5000143238143","5000143238143"
"5000433017397","5000433017397"
"5031390108712","5031390108712"
"5099556012006","5099556012006"
"5020089070454","5020089070454"
"5032824009049","5032824009049"
"5032824009100","5032824009100"
"5022313575872","5022313575872"
"5022313895260","5022313895260"
"5060035401086","5060035401086"
"5060035401635","5060035401635"
"5000187126055","000187126055"
"5000187125966","5000187125966"
"5000187125928","5000187125928"
"5000187125980","5000187125980"
"EH1845","5000187126185"
"EH1846","5000187126031"
"EH1847","5000187126116"
"EH1848","5000187125805"
"EH1849","5000187126093"
"EH1850","5099556012471"
"EH1851","5055279006845"
"EH1852","5055279009990"
"EH1853","5055279009976"
"EH1854","5055279008573"
"EH1855","5055279010316"
"EH1856","5000168164083"
"EH1857","5000168164144"
"EH1858","5000168161716"
"EH1859","5000168164120"
"5000143247008","5000143247008"
