"extid","qty","price"
"56778","1","1.99"
"56779","1","1.99"
"56789","1","1.79"
"56790","1","1.79"
"56793","1","2.39"
"56794","1","2.39"
"56796","1","1.49"
"56797","1","1.79"
"56798","1","2.99"
"56799","1","3.99"
"56800","1","1.85"
"56801","1","1.15"
"56802","1","1.35"
"56803","1","2"
"56806","1","1.69"
"56807","1","1.69"
"56808","1","1.29"
"56809","1","0.69"
"56810C","1","0.69"
"56811","1","0.69"
"56813","1","0.89"
"56814","1","1.39"
"56815","1","1.39"
"56817","1","1.49"
"56818","1","2.29"
"56823","1","1"
"56824C","1","5.99"
"56833","1","1"
"56836","1","1.99"
"56838","1","1.99"
"56839","1","1.39"
"56840","1","1.99"
"56843","1","1.99"
"56844","1","1.99"
"56852","1","1.99"
"56853","1","1.89"
"56855","1","1.79"
"56856","1","1.89"
"56859","1","0.59"
"56860","1","0.59"
"56861","1","1.29"
"56862","1","1.79"
"56863","1","1.79"
"569019","1","2.25"
"56953","1","0.49"
"569657","1","1.25"
"569701","1","1.05"
"569800","1","1.19"
"569855","1","1.19"
"57010","1","1.99"
"57011","1","2.59"
"570206","1","1.39"
"570251","1","2.09"
"570327","1","3.49"
"57042","1","1.25"
"57091C","1","2.79"
"57093","1","2.79"
"57095C","1","2.05"
"57102","1","1.29"
"57103","1","1.39"
"57104","1","1.26"
"57105","1","1.22"
"57110","1","1.94"
"57112","1","1.94"
"57115","1","2.79"
"57117","1","3.19"
"57119","1","2.79"
"57121","1","2.79"
"57123","1","1.99"
"57124","1","1.75"
"57125","1","3.19"
"57130","1","3.19"
"571412","1","2.25"
"57156","1","1.61"
"57160","1","1.61"
"57167","1","1.59"
"57168","1","0.95"
"57176","1","1.99"
"57177","1","1.99"
"57185","1","2.19"
"57188","1","1.59"
"572013","1","2.09"
"57209","1","2.09"
"57223","1","2.39"
"57230","1","1.46"
"57231","1","1.46"
"57233","1","0.99"
"57256","1","1.09"
"57271","1","0.7"
"57272","1","1.99"
"57273","1","0.7"
"57276","1","1.99"
"572837","1","2.59"
"57288","1","3.99"
"57293","1","2.99"
"57301C","1","1.19"
"57309C","1","1.89"
"57310C","1","1.89"
"57311","1","0.69"
"57321","1","1.59"
"57386","1","1.59"
"57389","1","1.49"
"57390C","1","1.99"
"57397","1","0.69"
"57399","1","3.25"
"57403","1","0.69"
"57405C","1","0.69"
"574105","1","5.39"
"57415","1","1.19"
"57419","1","1.09"
"57428","1","1.45"
"57429","1","1.45"
"574358","1","3.19"
"57437C","1","1.45"
"57448","1","1.69"
"57449","1","3.19"
"57450","1","1.69"
"57452","1","0.39"
"57453","1","0.34"
"57454","1","0.65"
"57455","1","0.95"
"57469C","1","1.29"
"57471","1","1.15"
"57499","1","1.59"
"575003","1","1.69"
"57513","1","0.59"
"57519","1","1.15"
"57522","1","1.25"
"57535","1","2.79"
"57539","1","2.79"
"57543","1","0.82"
"575553","1","1.59"
"57570","1","1.25"
"57573","1","0.65"
"57574C","1","1.39"
"57584","1","0.75"
"57595","1","2.69"
"57609","1","2.19"
"57610","1","1.89"
"57611","1","1.89"
"57612","1","1.89"
"57613","1","2.19"
"57620","1","1.64"
"57622C","1","1.99"
"57627","1","1.15"
"57632","1","1.15"
"57646","1","0.79"
"576572","1","6.39"
"57659","1","2.59"
"57660","1","2.2"
"57678","1","0.65"
"57679","1","1.89"
"57680","1","1.85"
"576813","1","6.39"
"57682","1","0.65"
"57684","1","0.65"
"57691","1","0.65"
"57692","1","0.65"
"57697","1","1.69"
"57706","1","1.49"
"577151","1","0.49"
"57721","1","1.49"
"57736","1","1.69"
"57754","1","1.39"
"57759","1","1.59"
"57763","1","0.69"
"57787","1","1.59"
"57825","1","2.59"
"57847","1","1"
"578509","1","4.99"
"578608","1","1.15"
"578718","1","5.99"
"57872","1","1.89"
"57873","1","1.15"
"57879","1","1.59"
"57886","1","2.79"
"57889","1","2.99"
"57892","1","2.99"
"57893","1","2.99"
"57894","1","1.65"
"57896","1","1.09"
"57898","1","2.99"
"57899","1","2.19"
"57900","1","2.99"
"57901","1","1.45"
"57903","1","1.29"
"57905","1","1.59"
"57906","1","1.79"
"57908","1","1.59"
"57912","1","1.59"
"57914","1","2.99"
"57928","1","2.99"
"57929","1","1.65"
"57930","1","2.99"
"57931","1","2.99"
"57933","1","2.99"
"57935","1","2.99"
"57938","1","2.99"
"57940","1","2.99"
"57944","1","2.59"
"57951","1","0.95"
"57954","1","2.99"
"57962","1","2.99"
"57967","1","1.19"
"57969","1","1.29"
"57985","1","1.75"
"579869","1","4.29"
"579902","1","0.99"
"579957","1","1.15"
"57999","1","1.99"
"580090","1","2.6"
"58012","1","2.49"
"58037","1","2.59"
"58050","1","1.99"
"58095","1","1.35"
"58104","1","1.29"
"58141","1","4.29"
"58155","1","1.5"
"58156","1","1.5"
"58157","1","1.79"
"58168","1","4.19"
"58171","1","1.87"
"58178","1","1.69"
"58180F","1","2.79"
"58186","1","1.2"
"58191","1","4.29"
"58271","1","1.19"
"58279","1","2.95"
"58280","1","2.4"
"58281","1","3.95"
"58282","1","3.69"
"58308","1","2.49"
"583112","1","0.01"
"58317","1","2.15"
"58321","1","2.15"
"58328","1","1.99"
"58352","1","2.69"
"58473","1","1.99"
"58511","1","1.19"
"58538","1","1.99"
"586519","1","1.99"
"58672","1","0.79"
"58673","1","1.39"
"58675C","1","1.79"
"58677C","1","1.79"
"58681","1","3.9"
"58682","1","2.44"
"58686","1","1.79"
"58695C","1","1.79"
"58703","1","2.69"
"58709","1","1.25"
"58710","1","1.09"
"58711C","1","1.15"
"587110","1","2.19"
"58717","1","1.19"
"587330","1","1.5"
"58735","1","1.89"
"58738","1","1.49"
"58749","1","1.49"
"58752","1","1.99"
"58753","1","1.19"
"58769","1","0.99"
"587703","1","0.1"
"58773","1","0.99"
"58776","1","2.99"
"58779","1","0.89"
"587824","1","1.5"
"588018","1","0.05"
"588029","1","0.65"
"588227","1","0.65"
"588425","1","10.99"
"58851","1","2.59"
"588623","1","6.99"
"58870","1","1.69"
"58889","1","2.09"
"58890","1","1.17"
"588919","1","5.75"
"58896","1","1.29"
"58897","1","1.19"
"589015","1","11.99"
"58905","1","1.99"
"58910","1","0.59"
"58912C","1","1"
"589125","1","7.49"
"58915","1","1.95"
"58916","1","2.99"
"58928","1","1.67"
"58929","1","0.59"
"58930","1","1"
"58931","1","1.95"
"58932C","1","1"
"589323","1","7.49"
"58933","1","1.95"
"58934","1","0.59"
"58935","1","0.94"
"58936","1","1.95"
"58937","1","0.59"
"58940","1","0.8"
"58941","1","0.89"
"58947","1","3.69"
"58948","1","2.49"
"58952","1","4.75"
"58961","1","0.45"
"58979","1","0.88"
"58980","1","0.88"
"58981","1","0.89"
"589905","1","1.69"
"58991","1","1.69"
"58993","1","1.19"
"58994","1","1.09"
"59022","1","0.95"
"59026","1","1.35"
"59029","1","1.75"
"59030","1","1.29"
"59031","1","1.75"
"59033","1","1.29"
"59034","1","2.65"
"59035","1","1.29"
"59038","1","0.93"
"59039","1","2.65"
"59040","1","1.99"
"59041","1","1.15"
"59042","1","1.69"
"59043","1","1.49"
"59044","1","0.95"
"59045","1","1.09"
"59047","1","1.45"
"59048","1","1.59"
"59052","1","1.99"
"59053","1","2.19"
"59055","1","1.25"
"59056","1","1.49"
"59057","1","0.95"
"59059","1","1.95"
"59061C","1","1"
"59063","1","1.49"
"59065","1","1.99"
"59089","1","1.59"
"59090","1","1.49"
"59099","1","1.15"
"59100","1","1.52"
"59109","1","2.29"
"59111","1","1.49"
"59112","1","2.59"
"59113","1","0.84"
"59114","1","1.99"
"59119","1","1.49"
"59125","1","1.85"
"59129","1","2.59"
"59135","1","1.15"
"59137","1","1.05"
"59139","1","1.49"
"59140","1","1.75"
"59143","1","1.29"
"59144","1","1.67"
"591452","1","0.69"
"59161","1","1.99"
"59163","1","1.59"
"59165C","1","1.09"
"59175","1","2.59"
"59190","1","0.83"
"59191","1","2.05"
"59192","1","0.83"
"59193","1","1.99"
"59198","1","0.69"
"59199","1","1.7"
"59200","1","1.7"
"59204","1","0.69"
"59206","1","2.79"
"59253F","1","1.19"
"59261","1","0.59"
"59263","1","1.1"
"59264","1","0.65"
"59265","1","2.09"
"59267","1","2.49"
"59268","1","2.49"
"59269","1","0.99"
"59271","1","0.59"
"59273","1","1.1"
"59275","1","2.09"
"59276","1","2.49"
"592811","1","2.59"
"59295","1","1.19"
"59298","1","1.49"
"59303","1","1.69"
"59305C","1","1.69"
"59306","1","1.79"
"59307","1","1.69"
"59308","1","1.69"
"59310","1","1.69"
"59311","1","1.39"
"59313","1","1.79"
"59314","1","1.39"
"59316","1","1.59"
"59326","1","2.15"
"59335","1","0.49"
"59338","1","1.69"
"59339","1","0.4"
"59340","1","1.69"
"59341","1","1.99"
"59413","1","0.69"
"59468","1","0.85"
"59477","1","4.69"
"59509","1","2.09"
"59514","1","1.39"
"59517","1","1.25"
"59536","1","0.62"
"59540","1","1.85"
"59565","1","2.39"
"59567","1","2.49"
"59569","1","0.62"
"59570","1","0.62"
"59573","1","2.39"
"59588","1","0.57"
"595900","1","1.05"
"59617","1","1.05"
"59628","1","2.49"
"59630","1","1.39"
"59641","1","1.99"
"59645","1","2.19"
"59649","1","1.53"
"59652","1","2.29"
"59655","1","2.29"
"59673","1","0.89"
"59674","1","1.58"
"59676","1","1.58"
"59711","1","1.75"
"59713","1","2.05"
"59714","1","2.35"
"59716","1","1.69"
"59717","1","0.99"
"59719","1","1.69"
"59721","1","0.99"
"59722","1","1.69"
"59723","1","0.99"
"59724","1","0.89"
"59725","1","1.69"
"59747","1","2.29"
"597915","1","0.99"
"59803","1","1.19"
"598604","1","1.19"
"59866","1","1.75"
"59869","1","2.19"
"59968","1","0.65"
"59973","1","0.74"
"59985","1","1.99"
"59992C","1","1.35"
"600558","1","1.99"
"602255","1","1.19"
"605508","1","0.89"
"605553","1","0.89"
"605959","1","0.89"
"606154","1","1.15"
"607052","1","2.25"
"607700","1","21.99"
"607755","1","0.99"
"607809","1","0.99"
"607854","1","0.45"
"607908","1","0.95"
"608059","1","0.99"
"608103","1","0.99"
"608158","1","1.09"
"609308","1","1.55"
"609407","1","1.79"
"609704","1","1.55"
"610111","1","1.89"
"610407","1","1.89"
"610737","1","1.25"
"611404","1","0.99"
"612027","1","1.99"
"612380","1","0.59"
"613211","1","7.15"
"614207","1","1.99"
"618809","1","5"
"619828","1","0.89"
"619916","1","0.5"
"621803","1","1.15"
"622206","1","1"
"623719","1","12.99"
"625658","1","1.35"
"626501","1","1.05"
"627355","1","0.75"
"627553","1","8.19"
"627706","1","0.55"
"628208","1","5.29"
"628307","1","0.59"
"628406","1","0.49"
"628417","1","5.2"
"628659","1","11.75"
"628660","1","11.75"
"629755","1","0.75"
"629809","1","0.79"
"630205","1","0.85"
"630953","1","0.79"
"635507","1","0.65"
"635552","1","0.65"
"635903","1","1.79"
"636405","1","2.39"
"636504","1","0.2"
"636702","1","1.59"
"639109","1","0.1"
"640626","1","2.19"
"640857","1","1.59"
"640956","1","1.99"
"641007","1","1.99"
"641052","1","1.99"
"641304","1","0.69"
"641359","1","0.99"
"641403","1","0.95"
"641755","1","1.89"
"641809","1","1.99"
"641953","1","0.99"
"642004","1","2.65"
"642202","1","0.89"
"642356","1","1.99"
"642455","1","1.19"
"645050","1","3.49"
"647427","1","0.7"
"650201","1","1.99"
"650256","1","1.99"
"651307","1","1.05"
"652458","1","0.99"
"653862","1","1.55"
"654364","1","1.15"
"655602","1","1.19"
"655767","1","1.15"
"655965","1","1.15"
"656456","1","1.29"
"657475","1","5.69"
"657859","1","1.89"
"659303","1","2.99"
"660051","1","0.89"
"670229","1","0.65"
"670306","1","0.65"
"671325","1","0.79"
"672409","1","5"
"672520","1","1.29"
"672717","1","2.49"
"673307","1","0.85"
"675653","1","1.69"
"680266","1","2.29"
"681306","1","8.99"
"681504","1","8.99"
"682204","1","0.69"
"682325","1","0.65"
"683519","1","3.35"
"683717","1","3.35"
"683850","1","0.39"
"683915","1","4.69"
"684219","1","4.69"
"685810","1","8.99"
"686620","1","0.25"
"688570","1","0.55"
"689005","1","2.19"
"689027","1","2.39"
"689126","1","3.49"
"689225","1","2.39"
"689324","1","9.5"
"689522","1","2.39"
"691310","1","0.89"
"692757","1","0.79"
"693819","1","1.55"
"694311","1","1.19"
"695703","1","0.39"
"695857","1","0.39"
"696403","1","1.29"
"696601","1","1.29"
"698001","1","0.39"
"698672","1","0.55"
"700108","1","0.65"
"702519","1","1.55"
"702553","1","4.19"
"702652","1","0.85"
"703208","1","1.09"
"703505","1","0.65"
"703659","1","1.29"
"703758","1","1.09"
"704953","1","1.09"
"705422","1","4.35"
"707602","1","1.25"
"710859","1","0.99"
"716059","1","2.29"
"716608","1","3.99"
"719104","1","0.68"
"719203","1","0.32"
"719708","1","2.99"
"720906","1","1.99"
"722306","1","1.49"
"722658","1","1.59"
"724322","1","3.19"
"725307","1","1.89"
"725659","1","0.75"
"725703","1","0.99"
"725758","1","0.85"
"725802","1","1.05"
"726216","1","3.69"
"726755","1","0.75"
"726810","1","0.89"
"727136","1","0.55"
"727224","1","0.6"
"727323","1","0.89"
"727422","1","0.55"
"728067","1","0.6"
"731818","1","2.65"
"732123","1","0.65"
"732639","1","0.1"
"733504","1","0.65"
"733724","1","0.55"
"735915","1","2.56"
"737007","1","4.59"
"746201","1","1.35"
"747417","1","2.05"
"747462","1","1.79"
"747516","1","1.95"
"747561","1","1.79"
"747604","1","2.99"
"748052","1","1.59"
"748953","1","3.99"
"749411","1","0.99"
"749509","1","2.09"
"750060","1","0.65"
"750257","1","0.5"
"750608","1","3.99"
"751407","1","0.69"
"753225","1","1.49"
"753522","1","1.19"
"753720","1","1.49"
"754024","1","1.49"
"754112","1","0.69"
"754826","1","1.49"
"757607","1","1.89"
"759326","1","0.36"
"759403","1","0.55"
"759612","1","0.45"
"759810","1","0.3"
"760007","1","0.45"
"760216","1","0.36"
"760513","1","0.36"
"760623","1","1.35"
"760700","1","0.55"
"760919","1","0.55"
"761015","1","0.65"
"761147","1","0.36"
"761213","1","0.39"
"761455","1","1.09"
"761619","1","0.65"
"761718","1","7.75"
"761796","1","0.35"
"761927","1","4.99"
"762133","1","4.49"
"762528","1","3.99"
"762726","1","3.99"
"762913","1","1.29"
"767600","1","5.29"
"767853","1","3.99"
"767907","1","8.49"
"768816","1","0.99"
"769220","1","0.35"
"769527","1","0.65"
"769604","1","0.6"
"770857","1","1.49"
"771117","1","1.19"
"771601","1","1.09"
"772004","1","1.35"
"772103","1","1.35"
"772158","1","1.59"
"772400","1","0.79"
"772752","1","0.69"
"773407","1","0.65"
"774855","1","0.85"
"775104","1","0.89"
"775500","1","1.69"
"776156","1","0.49"
"776969","1","1.35"
"777900","1","9.45"
"777955","1","0.49"
"778105","1","11.25"
"778325","1","1.99"
"778424","1","1.99"
"778556","1","0.89"
"778622","1","1.99"
"778709","1","1.99"
"779025","1","1.19"
"779058","1","3.19"
"779168","1","2.19"
"780003","1","1.09"
"781253","1","0.89"
"782656","1","0.89"
"783224","1","0.69"
"783323","1","0.99"
"783400","1","0.69"
"784056","1","0.69"
"784308","1","0.69"
"784320","1","0.69"
"784605","1","0.69"
"784858","1","6.85"
"785206","1","3.85"
"785459","1","0.69"
"785570","1","0.69"
"786203","1","1.49"
"786401","1","1.69"
"792659","1","11.29"
"795056","1","0.55"
"795331","1","1.49"
"795650","1","0.55"
"795704","1","0.65"
"795759","1","0.65"
"795858","1","0.65"
"795902","1","0.65"
"795957","1","0.65"
"796008","1","1.4"
"796459","1","0.99"
"796514","1","1.19"
"796558","1","1.29"
"796602","1","1.29"
"796657","1","1.29"
"796756","1","1.29"
"796954","1","1.29"
"797258","1","1.29"
"799812","1","3.29"
"800406","1","1.65"
"800758","1","1.65"
"801711","1","0.59"
"804459","1","0.55"
"804503","1","0.65"
"806309","1","1.1"
"806859","1","1.15"
"806903","1","1.19"
"806958","1","0.79"
"807207","1","1.19"
"807416","1","2.39"
"807560","1","1.19"
"807625","1","1.19"
"808402","1","0.99"
"808512","1","0.5"
"810003","1","0.65"
"810113","1","1.19"
"810201","1","1.19"
"811208","1","3.29"
"812173","1","0.99"
"812414","1","2.45"
"814155","1","4.65"
"816104","1","1.89"
"816973","1","3.35"
"817408","1","1.69"
"820204","1","5.5"
"820413","1","4.5"
"820611","1","4.45"
"820622","1","3.35"
"822725","1","0.75"
"822912","1","0.75"
"823414","1","0.1"
"825001","1","0.95"
"825254","1","0.65"
"827104","1","1.49"
"827719","1","1.85"
"827917","1","1.09"
"828354","1","1.39"
"828507","1","0.95"
"829108","1","0.49"
"829559","1","1.49"
"837008","1","0.1"
"837712","1","2.55"
"838610","1","1.59"
"838830","1","2.75"
"839255","1","0.65"
"840002","1","0.79"
"841526","1","0.79"
"842051","1","2.35"
"842204","1","1.99"
"842808","1","1.89"
"842907","1","2.35"
"846905","1","2.45"
"846950","1","2.45"
"847001","1","1.55"
"847100","1","2.99"
"847155","1","2.99"
"847254","1","3.99"
"847319","1","1.05"
"847506","1","1.05"
"847913","1","0.1"
"848217","1","0.25"
"854553","1","1.99"
"855000","1","0.99"
"857817","1","2.85"
"858308","1","0.95"
"858407","1","0.95"
"858452","1","0.95"
"861258","1","1.49"
"862002","1","0.79"
"862914","1","1.85"
"863119","1","1.85"
"863416","1","1.85"
"866406","1","2.69"
"869672","1","0.05"
"869726","1","0.05"
"870100","1","0.89"
"872654","1","0.49"
"873309","1","4.5"
"873354","1","12.49"
"874306","1","0.65"
"874757","1","3.29"
"874812","1","14.9"
"877604","1","2.09"
"877659","1","2.49"
"877912","1","7.75"
"877956","1","1.55"
"878007","1","2.99"
"878052","1","2.99"
"880905","1","0.7"
"881056","1","6.49"
"882460","1","3.15"
"882668","1","3.5"
"882910","1","2.15"
"883027","1","1.79"
"883203","1","0.6"
"883401","1","0.46"
"883511","1","3.99"
"883654","1","6.99"
"885108","1","0.69"
"885603","1","0.69"
"885780","1","1.39"
"886017","1","1.39"
"886480","1","1.39"
"886523","1","1.49"
"890063","1","5.99"
"891916","1","5.99"
"892320","1","0.4"
"892627","1","1.79"
"893118","1","1.89"
"894203","1","0.5"
"894719","1","0.69"
"894818","1","1.69"
"896405","1","3.59"
"896504","1","3.59"
"896614","1","0.59"
"897150","1","3.59"
"899055","1","0.1"
"899121","1","0.05"
"899154","1","0.65"
"899451","1","0.68"
"899758","1","1.05"
"900562","1","0.55"
"900760","1","0.52"
"901019","1","0.6"
"902160","1","1.69"
"904702","1","0.65"
"905150","1","1.4"
"905907","1","1.69"
"905963","1","4.55"
"906102","1","0.6"
"906168","1","4.55"
"906300","1","0.69"
"906861","1","1.59"
"907473","1","0.1"
"907572","1","13.55"
"907758","1","0.69"
"912855","1","3.59"
"914255","1","3.99"
"914958","1","0.6"
"916259","1","0.45"
"916600","1","0.69"
"919018","1","2.49"
"919403","1","8.29"
"919557","1","7.49"
"921015","1","1.25"
"921707","1","1.39"
"921718","1","2.29"
"922209","1","0.49"
"922308","1","0.49"
"922353","1","0.39"
"923350","1","2.99"
"923558","1","1.79"
"924719","1","0.85"
"924863","1","5"
"925068","1","6.05"
"926306","1","0.6"
"93000F","1","2.25"
"93002","1","2.25"
"93014","1","0.99"
"93034","1","1.39"
"93035","1","1.79"
"93037","1","1.2"
"93043","1","1.39"
"93044","1","1.79"
"93047","1","1.15"
"93052","1","1.59"
"93053","1","1.69"
"93054","1","1.59"
"93068","1","2.99"
"93074","1","3.19"
"93087","1","1.29"
"93089","1","1.29"
"93090","1","1.29"
"93091","1","1.29"
"93109","1","2.99"
"93111","1","1.25"
"93113","1","1.29"
"93114","1","1.95"
"93115","1","1.95"
"93116","1","1.95"
"93117","1","1.95"
"93122","1","1.69"
"93123","1","1.69"
